event_id,timestamp,user_id,employee_name,department,role,location,resource_type,action_type,records_accessed,historical_avg_access,risk_score,anomaly_score,threat_type,severity,label
EVT03236,2026-06-27 11:15:00,U8646,Jasmit Rajagopalan,Legal,Analyst,Chennai,File,Delete,611,534,15,0.244,None,Low,Normal
EVT03237,2026-05-07 12:58:00,U4156,Wahab Lalla,Finance,System Admin,Hyderabad,File,Download,6616,827,85,0.762,Credential Abuse,Critical,Threat
EVT03238,2026-07-30 16:25:00,U3723,Eesha Pillay,IT Security,Executive,Chennai,File,Read,440,420,1,0.24,None,Low,Normal
EVT03239,2026-01-26 17:31:00,U4556,Lucky Pathak,IT Security,Manager,Delhi,API,Read,1044,878,14,0.226,None,Low,Normal
EVT03240,2026-11-20 16:00:00,U5990,Girik Varty,IT Security,System Admin,Hyderabad,File,Write,483,556,15,0.236,None,Low,Normal
EVT03241,2026-04-21 03:13:00,U1210,Charan Tak,HR,Executive,Bangalore,Cloud Storage,Delete,86,102,33,0.2,None,Low,Normal
EVT03242,2026-09-01 19:46:00,U4274,Chakrika Rege,Legal,Analyst,Pune,Database,Read,172,162,11,0.151,None,Low,Normal
EVT03243,2026-06-02 06:15:00,U7411,Lavanya Prasad,Operations,System Admin,Delhi,API,Download,2064,516,90,0.916,Credential Abuse,Critical,Threat
EVT03244,2026-04-26 07:38:00,U7785,Victor Sandhu,IT Security,Developer,Chennai,File,Delete,1045,95,70,0.758,Impossible Travel,High,Threat
EVT03245,2026-07-22 11:47:00,U1505,Chasmum Warrior,IT Security,Manager,Delhi,File,Write,749,703,23,0.19,None,Low,Normal
EVT03246,2026-05-27 06:26:00,U3544,Anamika Magar,Legal,Developer,Pune,File,Write,5460,780,97,0.907,Credential Abuse,Critical,Threat
EVT03247,2026-09-07 06:11:00,U1777,Vincent Lad,IT Security,Manager,Bangalore,File,Download,123,120,33,0.136,None,Low,Normal
EVT03248,2026-04-02 14:32:00,U7521,Ekantika Tripathi,Engineering,Manager,Mumbai,File,Read,4968,828,86,0.807,Privilege Escalation,High,Threat
EVT03249,2026-08-27 20:19:00,U2979,Jonathan Mitra,Engineering,Executive,Delhi,Cloud Storage,Download,1028,948,27,0.08,None,Low,Normal
EVT03250,2026-10-25 05:58:00,U6767,Harish Lalla,Operations,System Admin,Mumbai,API,Write,2574,429,100,0.74,Impossible Travel,High,Threat
EVT03251,2026-07-15 19:15:00,U1388,Jairaj Tata,IT Security,Manager,Chennai,File,Delete,643,691,19,0.057,None,Low,Normal
EVT03252,2026-08-21 21:36:00,U8504,Idika Parikh,Operations,System Admin,Delhi,Database,Write,769,853,35,0.161,None,Low,Normal
EVT03253,2026-01-25 17:32:00,U2481,Daniel Kale,Legal,Developer,Chennai,File,Download,617,660,29,0.155,None,Low,Normal
EVT03254,2026-05-18 02:14:00,U7285,Girik Deo,IT Security,Analyst,Bangalore,File,Read,3495,233,74,0.891,Data Exfiltration,Critical,Threat
EVT03255,2026-06-17 07:00:00,U7713,Sai Joshi,Finance,Executive,Delhi,Database,Download,660,595,9,0.0,None,Low,Normal
EVT03256,2026-06-06 07:31:00,U9996,Chaitaly Ray,Finance,Analyst,Hyderabad,Database,Download,10384,944,82,0.956,Impossible Travel,High,Threat
EVT03257,2026-11-20 03:56:00,U4662,Aishani Nazareth,Engineering,Developer,Chennai,API,Download,795,986,24,0.126,None,Low,Normal
EVT03258,2026-01-02 19:52:00,U6693,Hamsini Keer,Operations,Developer,Delhi,File,Write,4725,675,88,0.822,Impossible Travel,High,Threat
EVT03259,2026-05-27 12:41:00,U4997,Ekansh Edwin,Finance,System Admin,Mumbai,Database,Delete,473,420,18,0.296,None,Low,Normal
EVT03260,2026-06-25 13:17:00,U1820,Ekanta Rattan,IT Security,Developer,Chennai,Cloud Storage,Read,698,689,4,0.255,None,Low,Normal
EVT03261,2026-05-09 05:31:00,U7920,Orinder Parikh,IT Security,System Admin,Hyderabad,File,Delete,99,116,32,0.233,None,Low,Normal
EVT03262,2026-08-27 16:21:00,U9448,Indrajit Mand,Finance,Developer,Bangalore,Database,Delete,587,722,25,0.037,None,Low,Normal
EVT03263,2026-01-10 11:07:00,U1669,Yutika Vaidya,Finance,Analyst,Chennai,Database,Read,815,826,29,0.063,None,Low,Normal
EVT03264,2026-11-18 03:31:00,U4797,Abdul Tandon,Legal,Developer,Pune,Cloud Storage,Delete,313,347,16,0.253,None,Low,Normal
EVT03265,2026-01-24 14:48:00,U5526,Jagvi Chacko,Finance,Manager,Bangalore,File,Download,289,257,32,0.02,None,Low,Normal
EVT03266,2026-01-10 15:57:00,U6736,Arya Rege,Engineering,Manager,Pune,File,Write,115,131,23,0.189,None,Low,Normal
EVT03267,2026-05-23 22:55:00,U6789,Ria Khalsa,Marketing,Developer,Pune,Database,Delete,4720,944,75,0.899,Credential Abuse,High,Threat
EVT03268,2026-01-27 11:17:00,U4739,Patrick Thaker,IT Security,Manager,Hyderabad,Cloud Storage,Download,349,341,30,0.117,None,Low,Normal
EVT03269,2026-05-01 09:09:00,U9578,Nathan Gokhale,Marketing,Developer,Bangalore,API,Delete,636,667,2,0.194,None,Low,Normal
EVT03270,2026-06-08 15:30:00,U9745,Kalpit Varghese,Operations,Developer,Mumbai,API,Read,1019,857,34,0.03,None,Low,Normal
EVT03271,2026-05-29 22:23:00,U8335,Vamakshi Konda,Legal,Analyst,Hyderabad,Cloud Storage,Download,2376,264,77,0.853,Data Exfiltration,Critical,Threat
EVT03272,2026-02-28 03:23:00,U6336,Liam Mander,Finance,Manager,Hyderabad,Database,Read,12675,975,96,0.841,Impossible Travel,High,Threat
EVT03273,2026-11-26 08:51:00,U9082,Isaac Seshadri,Finance,Executive,Hyderabad,API,Read,851,869,15,0.018,None,Low,Normal
EVT03274,2026-11-15 20:02:00,U5420,Triya Mane,Finance,Developer,Chennai,API,Write,6636,474,91,0.951,Privilege Escalation,Critical,Threat
EVT03275,2026-12-18 02:36:00,U2814,Maanas Butala,Marketing,Manager,Mumbai,Cloud Storage,Write,8892,468,82,0.797,Impossible Travel,High,Threat
EVT03276,2026-10-29 14:47:00,U8809,Vedhika Kala,Engineering,Developer,Bangalore,File,Delete,5642,434,77,0.836,Privilege Escalation,Critical,Threat
EVT03277,2026-08-05 09:26:00,U9490,Harsh Bajwa,Marketing,Manager,Mumbai,API,Download,388,327,4,0.212,None,Low,Normal
EVT03278,2026-03-17 00:30:00,U2838,Oviya Singh,Engineering,System Admin,Delhi,API,Write,464,394,35,0.259,None,Low,Normal
EVT03279,2026-07-28 21:03:00,U7888,Mohini Tripathi,Operations,Analyst,Pune,File,Read,8330,490,91,0.824,Data Exfiltration,High,Threat
EVT03280,2026-06-12 15:08:00,U5246,Keya Pal,Operations,Developer,Pune,Database,Write,280,234,32,0.096,None,Low,Normal
EVT03281,2026-08-06 20:48:00,U6637,Krisha Raghavan,Operations,Manager,Pune,API,Write,64,72,35,0.173,None,Low,Normal
EVT03282,2026-09-19 19:51:00,U3267,Eiravati Parmer,Engineering,Developer,Delhi,Database,Delete,782,658,5,0.095,None,Low,Normal
EVT03283,2026-04-08 04:40:00,U7593,Forum Golla,HR,Executive,Chennai,Database,Write,397,365,11,0.288,None,Low,Normal
EVT03284,2026-04-16 20:04:00,U8601,Pranav Ahuja,Finance,System Admin,Bangalore,Cloud Storage,Write,892,776,33,0.273,None,Low,Normal
EVT03285,2026-07-02 17:26:00,U8887,Baljiwan Lall,Operations,Manager,Hyderabad,Cloud Storage,Read,962,977,14,0.205,None,Low,Normal
EVT03286,2026-11-20 05:43:00,U4037,Caleb Parmer,Operations,Executive,Bangalore,API,Read,301,305,10,0.054,None,Low,Normal
EVT03287,2026-05-08 22:35:00,U4652,Harinakshi Dugar,HR,Executive,Pune,Database,Download,256,307,12,0.105,None,Low,Normal
EVT03288,2026-03-11 00:37:00,U9221,Nimrat Mittal,Engineering,Developer,Mumbai,File,Delete,316,276,5,0.253,None,Low,Normal
EVT03289,2026-06-24 01:27:00,U2401,Rajata Nagar,Engineering,Analyst,Bangalore,API,Delete,350,345,26,0.067,None,Low,Normal
EVT03290,2026-04-20 17:01:00,U8063,Meghana Munshi,Operations,Manager,Mumbai,File,Read,825,956,20,0.295,None,Low,Normal
EVT03291,2026-10-04 22:16:00,U6902,Tripti Prashad,Operations,Analyst,Delhi,Cloud Storage,Write,807,793,6,0.058,None,Low,Normal
EVT03292,2026-11-01 06:02:00,U3828,Suhani Jain,IT Security,Executive,Delhi,File,Download,787,832,19,0.288,None,Low,Normal
EVT03293,2026-05-08 07:31:00,U4455,Gopal Suri,Finance,Executive,Hyderabad,File,Download,446,468,12,0.156,None,Low,Normal
EVT03294,2026-12-06 22:27:00,U4497,Vamakshi Garde,Operations,Manager,Bangalore,Cloud Storage,Write,618,675,16,0.005,None,Low,Normal
EVT03295,2026-12-08 13:55:00,U3583,Warjas Kaur,Legal,System Admin,Hyderabad,Database,Write,339,416,14,0.21,None,Low,Normal
EVT03296,2026-07-26 18:56:00,U9185,Neha De,Engineering,Executive,Bangalore,Database,Download,527,643,16,0.076,None,Low,Normal
EVT03297,2026-01-26 04:08:00,U4747,Chaitanya Hari,Finance,Analyst,Pune,Database,Download,282,247,27,0.07,None,Low,Normal
EVT03298,2026-04-15 14:56:00,U9587,Edhitha Bala,Engineering,Developer,Mumbai,File,Read,242,203,19,0.225,None,Low,Normal
EVT03299,2026-10-03 12:21:00,U3494,Hemal Arora,HR,Executive,Mumbai,Database,Read,352,359,1,0.153,None,Low,Normal
EVT03300,2026-10-29 21:10:00,U1716,Upkaar Shan,Legal,Analyst,Hyderabad,Cloud Storage,Read,82,101,19,0.126,None,Low,Normal
EVT03301,2026-07-10 16:06:00,U6496,Aadi Bajwa,HR,Executive,Pune,Database,Download,2268,126,98,0.946,Credential Abuse,Critical,Threat
EVT03302,2026-10-11 03:50:00,U9054,Qabil Golla,Marketing,Executive,Mumbai,File,Download,748,44,97,0.979,Privilege Escalation,High,Threat
EVT03303,2026-07-19 09:05:00,U3504,Naveen Chaudhuri,HR,Executive,Chennai,API,Delete,88,77,18,0.223,None,Low,Normal
EVT03304,2026-02-19 06:38:00,U1250,Banjeet Lal,Legal,System Admin,Hyderabad,File,Read,33,34,11,0.073,None,Low,Normal
EVT03305,2026-01-23 03:49:00,U7973,Peter Jhaveri,Operations,System Admin,Bangalore,File,Delete,394,374,15,0.279,None,Low,Normal
EVT03306,2026-02-28 16:13:00,U5173,Keya Dada,Operations,Executive,Mumbai,File,Delete,690,814,5,0.051,None,Low,Normal
EVT03307,2026-05-01 18:09:00,U5795,Harrison Sampath,IT Security,Executive,Hyderabad,API,Read,926,907,12,0.152,None,Low,Normal
EVT03308,2026-05-12 19:09:00,U1779,Yahvi Kumer,Marketing,Executive,Pune,File,Write,482,582,8,0.253,None,Low,Normal
EVT03309,2026-04-25 23:53:00,U7833,Yauvani Pandey,Marketing,System Admin,Hyderabad,File,Read,464,580,21,0.228,None,Low,Normal
EVT03310,2026-04-09 22:31:00,U5563,Gaurav Naidu,Legal,Executive,Bangalore,API,Delete,302,253,16,0.016,None,Low,Normal
EVT03311,2026-09-24 01:23:00,U1750,Ganga Barad,Legal,Manager,Delhi,File,Download,796,724,10,0.236,None,Low,Normal
EVT03312,2026-07-25 03:19:00,U5844,Kamya Natt,Finance,Manager,Delhi,Cloud Storage,Delete,255,255,17,0.063,None,Low,Normal
EVT03313,2026-09-17 11:53:00,U9594,Neel Menon,Finance,Manager,Hyderabad,Database,Download,251,292,17,0.246,None,Low,Normal
EVT03314,2026-04-04 05:41:00,U1766,Hardik Mukherjee,Marketing,Developer,Bangalore,File,Read,468,441,18,0.281,None,Low,Normal
EVT03315,2026-09-01 15:12:00,U1454,Orinder Pathak,IT Security,Developer,Bangalore,API,Write,560,527,30,0.146,None,Low,Normal
EVT03316,2026-12-18 22:19:00,U5147,Hitesh Raval,Engineering,Developer,Delhi,API,Read,3245,649,92,0.722,Data Exfiltration,Critical,Threat
EVT03317,2026-01-22 12:38:00,U4283,Joshua Kata,Legal,Developer,Mumbai,Cloud Storage,Delete,970,894,34,0.119,None,Low,Normal
EVT03318,2026-12-15 16:44:00,U5813,Urvi Mander,IT Security,Developer,Chennai,Cloud Storage,Download,570,518,25,0.284,None,Low,Normal
EVT03319,2026-02-12 06:30:00,U5787,Aarav Ghose,IT Security,System Admin,Mumbai,Database,Write,233,244,1,0.167,None,Low,Normal
EVT03320,2026-06-03 10:21:00,U9209,Parth Batra,Legal,Manager,Mumbai,API,Delete,211,217,1,0.092,None,Low,Normal
EVT03321,2026-10-20 20:08:00,U1298,Gauri Mohanty,HR,System Admin,Chennai,File,Download,768,812,29,0.112,None,Low,Normal
EVT03322,2026-07-30 22:20:00,U1840,Idika Nori,HR,Analyst,Delhi,API,Download,445,460,31,0.157,None,Low,Normal
EVT03323,2026-02-18 19:53:00,U5071,Hiral Merchant,Engineering,Manager,Delhi,Cloud Storage,Delete,156,173,11,0.183,None,Low,Normal
EVT03324,2026-06-10 08:30:00,U1187,Avni Ramaswamy,HR,Executive,Mumbai,API,Delete,487,547,9,0.222,None,Low,Normal
EVT03325,2026-09-09 17:59:00,U4083,Janani Ganesan,HR,Executive,Chennai,Cloud Storage,Write,347,426,19,0.211,None,Low,Normal
EVT03326,2026-12-22 23:00:00,U5990,Ekantika Kaul,Operations,Developer,Mumbai,Cloud Storage,Write,1272,106,91,0.961,Impossible Travel,Critical,Threat
EVT03327,2026-10-31 15:47:00,U8517,Sai Sood,Marketing,Analyst,Chennai,File,Delete,3995,799,96,0.938,Credential Abuse,Critical,Threat
EVT03328,2026-03-10 12:22:00,U1513,Shivani Bath,Legal,Manager,Pune,File,Read,269,258,22,0.141,None,Low,Normal
EVT03329,2026-03-12 07:42:00,U1838,Jhalak Palla,Marketing,Analyst,Mumbai,Database,Download,438,431,21,0.129,None,Low,Normal
EVT03330,2026-12-12 00:16:00,U3646,Niharika Gill,IT Security,Analyst,Pune,Cloud Storage,Download,824,931,5,0.203,None,Low,Normal
EVT03331,2026-03-15 10:47:00,U7343,Harsh Gade,Engineering,Executive,Delhi,API,Write,994,965,27,0.074,None,Low,Normal
EVT03332,2026-08-30 14:51:00,U8203,Rushil Atwal,Marketing,System Admin,Delhi,Database,Write,114,141,25,0.098,None,Low,Normal
EVT03333,2026-02-18 13:14:00,U3352,Bhavani Ranganathan,IT Security,Executive,Bangalore,API,Download,186,183,35,0.153,None,Low,Normal
EVT03334,2026-02-16 14:09:00,U7624,Varenya Subramaniam,Finance,Executive,Mumbai,Database,Delete,169,188,22,0.263,None,Low,Normal
EVT03335,2026-02-14 22:29:00,U5556,Aarush Krish,HR,System Admin,Delhi,API,Read,8250,750,86,0.796,Impossible Travel,Critical,Threat
EVT03336,2026-11-13 21:47:00,U5185,Anya Tak,Engineering,Executive,Pune,Database,Delete,6027,861,93,0.792,Data Exfiltration,High,Threat
EVT03337,2026-11-20 17:17:00,U7055,Dipta Bava,Operations,Analyst,Hyderabad,API,Read,242,298,4,0.218,None,Low,Normal
EVT03338,2026-12-21 02:08:00,U3603,Nandini Bassi,Marketing,System Admin,Chennai,API,Write,664,814,33,0.199,None,Low,Normal
EVT03339,2026-11-27 04:39:00,U4377,Mitali Sharma,Legal,Developer,Mumbai,Cloud Storage,Write,766,831,24,0.034,None,Low,Normal
EVT03340,2026-05-22 22:13:00,U7734,Mitesh Vasa,Operations,Developer,Mumbai,Cloud Storage,Delete,998,961,33,0.27,None,Low,Normal
EVT03341,2026-06-27 05:30:00,U8935,Yasti Chander,Finance,Analyst,Pune,File,Write,640,593,10,0.106,None,Low,Normal
EVT03342,2026-12-27 20:37:00,U8529,Abha Choudhary,Finance,Executive,Mumbai,API,Download,85,76,1,0.23,None,Low,Normal
EVT03343,2026-01-15 13:53:00,U5213,Ekbal Majumdar,Finance,Manager,Mumbai,Cloud Storage,Read,3476,316,71,0.788,Privilege Escalation,High,Threat
EVT03344,2026-12-05 11:48:00,U6769,Ekiya Date,HR,System Admin,Bangalore,Cloud Storage,Read,485,426,10,0.264,None,Low,Normal
EVT03345,2026-12-08 07:21:00,U2680,Upasna Atwal,Operations,System Admin,Hyderabad,File,Read,812,743,27,0.262,None,Low,Normal
EVT03346,2026-11-30 21:12:00,U3576,Rushil Varma,Marketing,Executive,Bangalore,File,Write,242,202,33,0.164,None,Low,Normal
EVT03347,2026-12-03 07:30:00,U7514,Geetika Mukherjee,HR,Manager,Delhi,Database,Write,16150,950,93,0.804,Privilege Escalation,High,Threat
EVT03348,2026-08-20 23:22:00,U9360,Widisha Bhatt,Engineering,System Admin,Mumbai,Cloud Storage,Write,264,257,22,0.126,None,Low,Normal
EVT03349,2026-04-25 17:49:00,U1734,Frederick Gade,Legal,Manager,Delhi,Database,Download,463,413,7,0.096,None,Low,Normal
EVT03350,2026-05-15 13:19:00,U7436,Mohini De,Finance,Manager,Mumbai,Database,Download,308,379,15,0.028,None,Low,Normal
EVT03351,2026-11-11 13:02:00,U7289,Chanakya Panchal,Operations,System Admin,Delhi,File,Delete,4155,831,90,0.701,Privilege Escalation,High,Threat
EVT03352,2026-03-24 22:53:00,U7748,Chakrika Karnik,Marketing,Developer,Hyderabad,File,Write,786,662,11,0.284,None,Low,Normal
EVT03353,2026-12-06 14:15:00,U1197,Lekha Memon,Engineering,Executive,Bangalore,API,Read,540,464,22,0.136,None,Low,Normal
EVT03354,2026-11-20 00:09:00,U7305,Teerth Ramaswamy,Engineering,Developer,Mumbai,File,Write,3968,248,83,0.733,Data Exfiltration,High,Threat
EVT03355,2026-09-24 01:46:00,U9154,Mitali Balakrishnan,Finance,Developer,Hyderabad,File,Read,724,772,26,0.159,None,Low,Normal
EVT03356,2026-04-03 06:22:00,U4128,Ekbal Dubey,Engineering,Executive,Chennai,Cloud Storage,Write,268,293,21,0.168,None,Low,Normal
EVT03357,2026-08-17 09:16:00,U8059,Ekansh Badal,Finance,Analyst,Delhi,API,Delete,878,915,23,0.019,None,Low,Normal
EVT03358,2026-09-22 11:55:00,U2237,Ikbal Nair,IT Security,Executive,Hyderabad,Cloud Storage,Delete,15102,839,88,0.8,Data Exfiltration,High,Threat
EVT03359,2026-07-02 21:39:00,U6476,Chaaya Chaudhary,Marketing,Analyst,Pune,Database,Download,201,222,28,0.206,None,Low,Normal
EVT03360,2026-10-31 13:27:00,U2461,Niharika Jani,Operations,Developer,Pune,Cloud Storage,Read,11760,980,80,0.745,Impossible Travel,Critical,Threat
EVT03361,2026-07-10 13:42:00,U8367,Charles Kala,Finance,Executive,Bangalore,Database,Read,728,851,18,0.158,None,Low,Normal
EVT03362,2026-02-22 15:33:00,U9769,Vansha Dara,Engineering,Analyst,Chennai,File,Write,11088,616,84,0.93,Credential Abuse,High,Threat
EVT03363,2026-03-22 01:47:00,U8987,Radha Menon,IT Security,Executive,Hyderabad,Database,Read,898,935,34,0.256,None,Low,Normal
EVT03364,2026-01-09 16:17:00,U6401,Aarav Badami,IT Security,Executive,Bangalore,Database,Delete,644,574,2,0.058,None,Low,Normal
EVT03365,2026-01-25 06:30:00,U2840,Rohan Handa,Legal,Analyst,Mumbai,Cloud Storage,Write,712,879,22,0.287,None,Low,Normal
EVT03366,2026-01-28 16:44:00,U4020,Nisha Bandi,Finance,Manager,Bangalore,Database,Download,917,863,27,0.171,None,Low,Normal
EVT03367,2026-02-24 16:13:00,U3633,Brijesh Sabharwal,Engineering,System Admin,Delhi,Cloud Storage,Delete,795,931,10,0.152,None,Low,Normal
EVT03368,2026-05-19 11:02:00,U7496,Kritika Mitter,IT Security,Manager,Bangalore,Cloud Storage,Delete,10815,721,89,0.853,Credential Abuse,Critical,Threat
EVT03369,2026-01-04 06:38:00,U3435,Yashawini Bassi,Finance,Manager,Hyderabad,Database,Delete,770,887,28,0.111,None,Low,Normal
EVT03370,2026-03-29 08:51:00,U7874,Tamanna Chatterjee,Operations,Developer,Delhi,Database,Write,381,382,2,0.086,None,Low,Normal
EVT03371,2026-08-09 18:54:00,U4852,Jagat Mukhopadhyay,Marketing,Executive,Pune,Cloud Storage,Delete,425,373,7,0.119,None,Low,Normal
EVT03372,2026-08-24 04:10:00,U4113,Aishani Sahni,IT Security,Manager,Hyderabad,API,Read,535,561,31,0.299,None,Low,Normal
EVT03373,2026-12-23 05:20:00,U7316,Aradhana Garg,Engineering,Analyst,Hyderabad,Cloud Storage,Read,1018,934,14,0.201,None,Low,Normal
EVT03374,2026-09-22 08:33:00,U9028,Upasna Bedi,Engineering,Developer,Chennai,Cloud Storage,Read,970,854,33,0.224,None,Low,Normal
EVT03375,2026-06-28 16:40:00,U6116,Gabriel Deo,Finance,Executive,Hyderabad,File,Delete,896,895,18,0.252,None,Low,Normal
EVT03376,2026-09-14 22:51:00,U9941,Atharv Kapur,Marketing,Analyst,Chennai,API,Read,508,505,28,0.184,None,Low,Normal
EVT03377,2026-09-27 18:11:00,U7795,Dakshesh Saran,IT Security,Manager,Delhi,Cloud Storage,Write,568,647,9,0.072,None,Low,Normal
EVT03378,2026-12-09 06:02:00,U6578,Benjamin Madan,HR,Developer,Bangalore,API,Delete,116,104,22,0.19,None,Low,Normal
EVT03379,2026-01-24 19:45:00,U3637,Tanay Khalsa,IT Security,Manager,Chennai,Database,Read,670,594,30,0.149,None,Low,Normal
EVT03380,2026-08-04 16:28:00,U6945,Zansi Koshy,IT Security,Analyst,Hyderabad,Cloud Storage,Delete,45,47,18,0.136,None,Low,Normal
EVT03381,2026-03-11 12:40:00,U5618,Fitan Parsa,Legal,Manager,Chennai,Database,Read,621,702,14,0.056,None,Low,Normal
EVT03382,2026-11-10 23:28:00,U7995,Ekaja Khare,Operations,Executive,Pune,Database,Download,626,737,28,0.192,None,Low,Normal
EVT03383,2026-04-09 20:17:00,U1847,Vasana Radhakrishnan,Legal,Analyst,Bangalore,Database,Delete,279,283,1,0.165,None,Low,Normal
EVT03384,2026-05-07 06:40:00,U7459,Aashi Bath,Finance,Analyst,Pune,Cloud Storage,Download,298,272,31,0.236,None,Low,Normal
EVT03385,2026-07-25 17:04:00,U3334,Amol Gala,HR,Developer,Hyderabad,API,Write,603,679,9,0.079,None,Low,Normal
EVT03386,2026-11-25 10:00:00,U3973,Chakradev Prashad,Operations,System Admin,Mumbai,File,Download,799,802,22,0.014,None,Low,Normal
EVT03387,2026-09-08 16:38:00,U4058,Arunima Nagarajan,Finance,Analyst,Mumbai,File,Download,778,694,3,0.068,None,Low,Normal
EVT03388,2026-10-16 12:43:00,U9752,Neelima Sankaran,Operations,Executive,Chennai,File,Write,502,563,2,0.227,None,Low,Normal
EVT03389,2026-06-29 13:22:00,U7037,Advika Baria,Legal,Executive,Chennai,File,Download,307,312,31,0.017,None,Low,Normal
EVT03390,2026-06-27 23:55:00,U3910,Finn Prasad,Marketing,Developer,Hyderabad,API,Read,871,738,10,0.297,None,Low,Normal
EVT03391,2026-11-02 14:33:00,U8769,Pratyush Subramaniam,Marketing,Developer,Delhi,Cloud Storage,Download,324,337,34,0.199,None,Low,Normal
EVT03392,2026-11-13 09:45:00,U4526,Isaac Srinivas,Legal,System Admin,Pune,Database,Write,15980,799,97,0.872,Credential Abuse,Critical,Threat
EVT03393,2026-02-17 01:43:00,U2880,Dhruv Basak,Legal,Executive,Mumbai,Cloud Storage,Write,528,619,15,0.286,None,Low,Normal
EVT03394,2026-07-24 11:03:00,U8546,Laksh Krish,HR,System Admin,Delhi,Cloud Storage,Write,545,665,26,0.202,None,Low,Normal
EVT03395,2026-09-15 02:30:00,U5785,Charita Shere,IT Security,Executive,Chennai,Cloud Storage,Download,847,820,6,0.212,None,Low,Normal
EVT03396,2026-04-09 09:50:00,U1333,Yug Balasubramanian,Finance,Executive,Pune,Database,Read,573,666,2,0.029,None,Low,Normal
EVT03397,2026-10-31 01:55:00,U1945,Jyoti Mitra,Operations,Manager,Mumbai,Database,Delete,603,536,32,0.097,None,Low,Normal
EVT03398,2026-02-01 03:00:00,U7513,Balendra Prasad,Operations,Analyst,Pune,Database,Read,319,279,1,0.214,None,Low,Normal
EVT03399,2026-12-19 06:05:00,U4004,Karan Kakar,Engineering,Manager,Pune,API,Download,383,381,19,0.263,None,Low,Normal
EVT03400,2026-11-05 09:52:00,U6727,Aayush Dalal,Legal,Manager,Chennai,File,Write,737,623,3,0.285,None,Low,Normal
EVT03401,2026-12-05 10:04:00,U3544,Upkaar Wason,Legal,Developer,Bangalore,API,Write,413,487,17,0.062,None,Low,Normal
EVT03402,2026-11-11 14:05:00,U8590,Keya Wadhwa,Engineering,System Admin,Pune,Cloud Storage,Download,316,355,29,0.064,None,Low,Normal
EVT03403,2026-10-10 12:50:00,U6485,Ayushman Dayal,Marketing,System Admin,Mumbai,Database,Write,930,825,5,0.003,None,Low,Normal
EVT03404,2026-03-09 02:26:00,U5206,Christopher Kurian,Finance,System Admin,Delhi,Database,Write,608,624,33,0.009,None,Low,Normal
